id,lang,time,timestamp,status_display,runtime,url,is_pending,title,memory,code,compare_result
153315096,python3,"2 years, 3 months",1525767919,Accepted,40 ms,/submissions/detail/153315096/,Not Pending,Reverse String II,N/A,"class Solution:
    def reverseStr(self, s, k):
        """"""
        :type s: str
        :type k: int
        :rtype: str
        """"""
        s = list(s)
        for i in range(0, len(s), 2*k):
            s[i:i+k] = s[i:i+k][::-1]
        return """".join(s)
        ",111111111111111111111111111111111111111111111111111111111111
153165598,mysql,"2 years, 3 months",1525680681,Accepted,165 ms,/submissions/detail/153165598/,Not Pending,Duplicate Emails,N/A,"# Write your MySQL query statement below
SELECT DISTINCT Email
    FROM Person
    GROUP BY Email
    HAVING count(*) > 1;",111111111111111
153163564,python3,"2 years, 3 months",1525679445,Accepted,280 ms,/submissions/detail/153163564/,Not Pending,Word Search,N/A,"class Solution:
    def exist(self, board, word):
        """"""
        :type board: List[List[str]]
        :type word: str
        :rtype: bool
        """"""
        
        N = len(board)
        if N == 0: return False
        M = len(board[0])
        if len(word) == 0: return False
        visited = [[False for j in range(M)] for i in range(N)]
        
        def match(i, j, k):
            if k == len(word):
                return True
            if i < 0 or i >= N: return False
            if j < 0 or j >= M: return False
            if visited[i][j]: return False
            if word[k] != board[i][j]: return False
            visited[i][j] = True
            for di, dj in zip([0,0,-1,1],[-1,1,0,0]):
                if di == 0 and dj == 0: continue
                if match(i+di, j+dj, k+1):
                    return True
            visited[i][j] = False
            return False
            
        for i in range(N):
            for j in range(M):
                if match(i,j,0):
                    return True
        return False",111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
153162669,python3,"2 years, 3 months",1525678883,Accepted,1104 ms,/submissions/detail/153162669/,Not Pending,Surrounded Regions,N/A,"class Solution:
    def solve(self, board):
        """"""
        :type board: List[List[str]]
        :rtype: void Do not return anything, modify board in-place instead.
        """"""
        N = len(board)
        if N == 0: return
        M = len(board[0])
        
        def bfs(si, sj):
            q = [(si,sj)]
            zp = [(si,sj)]
            visited = [[False for j in range(M)] for i in range(N)]
            visited[si][sj] = True
            while len(q) > 0:
                p = []
                for c in q:
                    ci, cj = c
                    for disp in [(-1,0), (1,0), (0,-1), (0,1)]:
                        di = ci + disp[0]
                        dj = cj + disp[1]
                        if di == -1 or di == N: return
                        if dj == -1 or dj == M: return
                        if board[di][dj] != 'O': continue
                        if visited[di][dj]: continue
                        visited[di][dj] = True
                        p.append((di,dj))
                        zp.append((di,dj))
                q = p[:]
            for c in zp:
                ci, cj = c
                board[ci][cj] = 'X'
                
                
        for i in range(N):
            for j in range(M):
                if board[i][j] == 'O':
                    bfs(i, j)
        
        ",11111111111111111111111111111111111111111111111111111111111
153162598,python3,"2 years, 3 months",1525678837,Wrong Answer,N/A,/submissions/detail/153162598/,Not Pending,Surrounded Regions,N/A,"class Solution:
    def solve(self, board):
        """"""
        :type board: List[List[str]]
        :rtype: void Do not return anything, modify board in-place instead.
        """"""
        N = len(board)
        if N == 0: return board
        M = len(board[0])
        
        def bfs(si, sj):
            q = [(si,sj)]
            zp = [(si,sj)]
            visited = [[False for j in range(M)] for i in range(N)]
            visited[si][sj] = True
            while len(q) > 0:
                p = []
                for c in q:
                    ci, cj = c
                    for disp in [(-1,0), (1,0), (0,-1), (0,1)]:
                        di = ci + disp[0]
                        dj = cj + disp[1]
                        if di == -1 or di == N: return
                        if dj == -1 or dj == M: return
                        if board[di][dj] != 'O': continue
                        if visited[di][dj]: continue
                        visited[di][dj] = True
                        p.append((di,dj))
                        zp.append((di,dj))
                q = p[:]
            for c in zp:
                ci, cj = c
                board[ci][cj] = 'X'
                
                
        for i in range(N):
            for j in range(M):
                if board[i][j] == 'O':
                    bfs(i, j)
        
        ",10111111111111111111111111111111111111111111111111111111111
152967875,cpp,"2 years, 3 months",1525573064,Accepted,144 ms,/submissions/detail/152967875/,Not Pending,Count Unique Characters of All Substrings of a Given String,N/A,"class Solution {
public:
    int uniqueLetterString(string S) {
        long long ret = 0;
        string T = S;
        sort(T.begin(), T.end());
        int X = distance(T.begin(), unique(T.begin(), T.end()));
        for(int i = 0 ; i < S.size() ; ++i) {
            int v[26] = {0};
            int C = 0;
            int P = 0;
            for(int j = i ; j < S.size() ;++j ) {
                v[S[j]-'A']++;
                if(v[S[j]-'A']==1) {
                    C++;
                    ret += C;
                } else {
                    if(v[S[j]-'A']==2) {
                        C--;
                        P++;
                    }
                    ret += C;
                }
                if(P >= X) {
                    break;
                }        
            }
        }
        return (int)(ret % 1000000007LL);
    }
};",111111111111111111111111111111111111111111111111111
152966528,cpp,"2 years, 3 months",1525572683,Wrong Answer,N/A,/submissions/detail/152966528/,Not Pending,Count Unique Characters of All Substrings of a Given String,N/A,"class Solution {
public:
    int uniqueLetterString(string S) {
        long long ret = 0;
        
        for(int i = 0 ; i < S.size() ; ++i) {
            int v[26] = {0};
            int C = 0;
            int P = 0;
            for(int j = i ; j < S.size() ;++j ) {
                v[S[j]-'A']++;
                if(v[S[j]-'A']==1) {
                    C++;
                    ret += C;
                } else {
                    if(v[S[j]-'A']==2) {
                        C--;
                        P++;
                    }
                    ret += C;
                }
                if(P >= 25) {
                    break;
                }        
            }
        }
        return (int)(ret % 1000000007LL);
    }
};",111111111111111111111111000011100000000000000000000
152966138,cpp,"2 years, 3 months",1525572565,Wrong Answer,N/A,/submissions/detail/152966138/,Not Pending,Count Unique Characters of All Substrings of a Given String,N/A,"class Solution {
public:
    int uniqueLetterString(string S) {
        long long ret = 0;
        
        for(int i = 0 ; i < S.size() ; ++i) {
            int v[26] = {0};
            int C = 0;
            int P = 0;
            for(int j = i ; j < S.size() ;++j ) {
                v[S[j]-'A']++;
                if(v[S[j]-'A']==1) {
                    C++;
                    ret += C;
                } else {
                    if(v[S[j]-'A']==2) C--;
                    P++;
                    ret += C;
                }
                if(P >= 25) {
                    break;
                }        
            }
        }
        return (int)(ret % 1000000007LL);
    }
};",111111111111111111111000000000000000000000000000000
152963293,cpp,"2 years, 3 months",1525571788,Accepted,18 ms,/submissions/detail/152963293/,Not Pending,Consecutive Numbers Sum,N/A,"class Solution {
public:
    int consecutiveNumbersSum(int N) {
        int ret = 0;
        for(long long i = 2 ; ; ++i) {
            long long sum = i*(i-1) / 2;
            if( N <= sum ) break;
            if( (N-sum)%i == 0) {
                ++ret;
            }
        }
        return ret+1;
    }
};",11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
152960470,python3,"2 years, 3 months",1525570992,Accepted,36 ms,/submissions/detail/152960470/,Not Pending,Masking Personal Information,N/A,"class Solution:
    def maskPII(self, S):
        """"""
        :type S: str
        :rtype: str
        """"""
        if ""@"" in S:
            S = S.lower()
            S = S.split(""@"")
            return S[0][0] + ""*****"" + S[0][-1] + ""@"" + S[1]
        else:
            S = [d for d in S if d.isdigit()]
            if len(S) == 10:
                return ""***-***-"" + """".join(S[-4:])
            else:
                return ""+"" + ""*"" * (len(S)-10) + ""-"" + ""***-***-"" + """".join(S[-4:])",111111111111111111111111111111111111111111111111111111111111111111
